,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,MILEAGE_KM,MANUFACTURED_YEAR,TRANSMISSION,OMV,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
4812,26,62888.0,19380.0,106000.0,2014,0,31397.0,67334.0,889.0,1598.0,1255.0,3.0,5
4814,34,66800.0,12960.0,62326.0,2016,0,22509.0,51010.0,1528.0,1997.0,1626.0,2.0,4
4815,47,56800.0,9810.0,59555.0,2016,0,18433.0,51765.0,1862.0,1373.0,1025.0,1.0,3
4816,3,89800.0,10670.0,189000.0,2010,0,43531.0,33568.0,3049.0,2497.0,1650.0,3.0,1
4817,31,104800.0,18400.0,49188.0,2016,0,30326.0,46229.0,1460.0,1595.0,1435.0,1.0,4
4818,14,85800.0,11140.0,48800.0,2018,0,19964.0,28199.0,2468.0,1597.0,1249.0,1.0,3
4821,14,7800.0,9370.0,222142.0,2007,0,14257.0,21349.0,279.0,1339.0,1040.0,3.0,0
4822,3,238800.0,39380.0,43688.0,2015,0,103461.0,48002.0,1469.0,4395.0,2275.0,2.0,4
4824,34,48800.0,10980.0,83000.0,2015,0,18454.0,57301.0,1372.0,1197.0,1285.0,2.0,4
4826,31,64800.0,9710.0,168000.0,2008,0,43106.0,32279.0,2409.0,1796.0,1490.0,4.0,1
4827,20,22300.0,8920.0,154057.0,2009,0,14185.0,14664.0,889.0,1591.0,1251.0,3.0,3
4829,29,22800.0,10140.0,135000.0,2009,0,21560.0,13943.0,799.0,1598.0,1291.0,6.0,0
4833,31,85998.0,8740.0,133168.0,2011,0,30052.0,50570.0,3564.0,1597.0,1500.0,5.0,1
4834,31,207800.0,26480.0,32000.0,2017,0,71588.0,45289.0,1861.0,2996.0,1845.0,2.0,4
4835,3,165000.0,16470.0,12600.0,2020,0,42149.0,38802.0,3077.0,1998.0,1485.0,2.0,4
4836,49,130800.0,16830.0,70119.0,2018,0,34521.0,31307.0,2373.0,1984.0,1408.0,1.0,5
4837,11,405888.0,41530.0,40000.0,2008,0,221573.0,66387.0,3533.0,4308.0,1450.0,4.0,5
4840,49,72800.0,12630.0,89909.0,2016,0,23827.0,51600.0,1860.0,1395.0,1249.0,1.0,0
4841,2,61777.0,15060.0,150000.0,2013,0,42251.0,74403.0,913.0,1984.0,1565.0,4.0,1
4843,31,161800.0,22850.0,39000.0,2017,0,43849.0,57390.0,1831.0,1991.0,1525.0,1.0,5
4846,26,97800.0,13900.0,39000.0,2018,0,25634.0,32699.0,2310.0,1499.0,1195.0,1.0,0
4847,23,209888.0,43620.0,54950.0,2015,0,93813.0,77600.0,1155.0,4969.0,1860.0,3.0,5
4849,49,77888.0,12280.0,222000.0,2008,1,27320.0,36888.0,2311.0,1984.0,1328.0,5.0,5
4851,2,99800.0,10890.0,139432.0,2011,0,49417.0,47316.0,3323.0,1984.0,1550.0,5.0,5
4853,48,19800.0,9150.0,136000.0,2009,0,17500.0,13088.0,768.0,1598.0,1195.0,5.0,3
4855,31,79800.0,24550.0,140000.0,2014,0,35667.0,72990.0,944.0,1595.0,1425.0,3.0,1
4856,38,418000.0,49650.0,39000.0,2012,0,155598.0,33568.0,3049.0,3800.0,1560.0,4.0,5
4857,3,49800.0,16920.0,83000.0,2013,0,35862.0,78604.0,400.0,1997.0,1420.0,2.0,1
4858,48,59800.0,12100.0,97000.0,2015,0,19589.0,45000.0,1496.0,1598.0,1205.0,1.0,3
4861,14,72800.0,9680.0,18000.0,2019,0,15064.0,27000.0,2646.0,1317.0,1030.0,1.0,0
4863,27,388888.0,40390.0,45200.0,2018,0,123403.0,52502.0,2624.0,4691.0,1880.0,2.0,5
4864,34,16800.0,8890.0,175000.0,2008,0,30119.0,15668.0,374.0,2488.0,1770.0,4.0,2
4865,3,65800.0,17090.0,112000.0,2013,0,46697.0,65301.0,823.0,1997.0,1615.0,2.0,1
4866,3,89800.0,29320.0,49000.0,2012,0,73645.0,76000.0,455.0,2996.0,1790.0,2.0,1
4868,31,268700.0,30060.0,87000.0,2018,0,91812.0,32429.0,2403.0,2996.0,1940.0,1.0,1
4870,16,104800.0,10790.0,5300.0,2021,0,18936.0,46689.0,3437.0,1598.0,1280.0,1.0,3
4871,48,46888.0,6990.0,158698.0,2008,0,15836.0,29670.0,2431.0,1496.0,1200.0,4.0,3
4874,3,84800.0,20810.0,113000.0,2014,0,52637.0,63001.0,888.0,1997.0,1720.0,3.0,4
4877,4,499000.0,56300.0,44000.0,2017,0,185045.0,44000.0,2223.0,3993.0,2417.0,1.0,1
4878,31,238800.0,32540.0,27933.0,2016,0,129245.0,38610.0,1529.0,4663.0,2015.0,2.0,1
4882,3,106800.0,13900.0,29575.0,2018,0,32596.0,38600.0,2286.0,1499.0,1480.0,2.0,2
4883,14,68800.0,10150.0,69253.0,2018,0,19190.0,37000.0,2285.0,1496.0,1130.0,1.0,6
4885,34,48300.0,11390.0,68000.0,2015,0,18413.0,57498.0,1308.0,1197.0,1285.0,2.0,4
4887,45,111000.0,12020.0,32100.0,2020,0,20565.0,34900.0,3041.0,1497.0,1335.0,1.0,4
4889,31,209800.0,22970.0,41680.0,2019,0,51669.0,36001.0,2800.0,1991.0,1785.0,1.0,4
4890,26,48800.0,19390.0,89000.0,2013,0,28377.0,73160.0,642.0,1598.0,1155.0,4.0,5
4891,3,178800.0,28180.0,120000.0,2016,0,70378.0,57002.0,1672.0,2979.0,1750.0,2.0,1
4892,31,145000.0,15370.0,21000.0,2019,0,28512.0,33520.0,3041.0,1595.0,1435.0,1.0,4
4894,3,44888.0,24800.0,75822.0,2012,0,31659.0,67301.0,455.0,1598.0,1315.0,2.0,0
4895,16,82000.0,10100.0,90000.0,2019,0,14640.0,26667.0,2676.0,1591.0,1345.0,1.0,3
4896,3,91800.0,18760.0,78300.0,2015,0,40870.0,61300.0,1282.0,1997.0,1615.0,1.0,1
4898,20,55800.0,11560.0,77604.0,2015,0,21226.0,54920.0,1102.0,1999.0,1544.0,1.0,2
4900,31,73999.0,9860.0,149000.0,2009,0,36973.0,29328.0,2714.0,1597.0,1500.0,3.0,1
4902,22,85800.0,9620.0,95000.0,2010,0,41164.0,42683.0,2929.0,3192.0,1845.0,3.0,4
4904,26,50000.0,20070.0,80000.0,2013,0,29879.0,73160.0,642.0,1598.0,1155.0,2.0,0
4909,14,39800.0,7930.0,128000.0,2007,0,18120.0,50347.0,1832.0,1799.0,1350.0,3.0,2
4913,3,92777.0,24140.0,130000.0,2013,0,60273.0,67304.0,829.0,1997.0,1545.0,2.0,5
4914,14,268888.0,38410.0,19000.0,2008,1,38130.0,31933.0,2226.0,1998.0,1270.0,6.0,5
4917,29,59800.0,9450.0,64641.0,2017,0,16987.0,40000.0,1856.0,1496.0,1068.0,1.0,0
4918,48,75000.0,22760.0,95000.0,2014,0,39896.0,79000.0,797.0,2362.0,1970.0,2.0,2
4919,27,330000.0,39620.0,53000.0,2017,0,125225.0,54334.0,2095.0,4691.0,1880.0,4.0,5
4920,20,68800.0,10060.0,89300.0,2017,0,15338.0,36810.0,2196.0,1591.0,1295.0,1.0,3
4922,48,93800.0,17890.0,102000.0,2016,0,32632.0,38610.0,1527.0,2493.0,1940.0,2.0,2
4924,3,184000.0,23190.0,70000.0,2018,0,55168.0,32551.0,2311.0,1998.0,1715.0,1.0,4
4925,14,179800.0,30020.0,20000.0,2008,1,37985.0,50578.0,1858.0,1997.0,1270.0,3.0,5
4931,14,24800.0,8430.0,215230.0,2009,0,13856.0,16519.0,766.0,1339.0,1010.0,4.0,0
4932,48,107800.0,17320.0,40232.0,2017,0,34489.0,50621.0,1826.0,2362.0,1775.0,1.0,2
4937,14,61800.0,11310.0,66505.0,2016,0,21466.0,51506.0,1704.0,1496.0,1185.0,1.0,4
4939,49,66888.0,7300.0,133657.0,2011,0,25209.0,42283.0,3323.0,1390.0,1285.0,4.0,5
4941,34,46888.0,9340.0,75125.0,2015,0,14882.0,47889.0,1520.0,1498.0,1040.0,1.0,3
4942,48,48800.0,7160.0,169000.0,2008,0,12746.0,27571.0,2460.0,1496.0,1130.0,4.0,3
4943,14,94800.0,15430.0,85500.0,2016,0,33205.0,51109.0,1460.0,2356.0,1855.0,2.0,2
4944,31,259800.0,29150.0,48000.0,2018,0,94253.0,34400.0,2341.0,2996.0,1940.0,1.0,1
4949,31,63500.0,67890.0,41500.0,2012,0,57810.0,83000.0,182.0,1796.0,1575.0,2.0,5
4950,31,129800.0,21820.0,106000.0,2016,0,43599.0,53001.0,1702.0,1991.0,1735.0,1.0,4
4951,31,138888.0,16180.0,149387.0,2010,0,59434.0,34935.0,3108.0,1796.0,1575.0,3.0,5
4952,48,77800.0,8930.0,135000.0,2010,0,27036.0,40014.0,3162.0,2694.0,1705.0,3.0,4
4953,30,938000.0,83650.0,2000.0,2019,0,191979.0,52200.0,3376.0,3799.0,1356.0,1.0,5
4954,18,210888.0,20940.0,14000.0,2020,0,42930.0,49500.0,3195.0,1997.0,1832.0,1.0,4
4955,48,57800.0,11020.0,76907.0,2016,0,16800.0,53334.0,1612.0,1598.0,1205.0,1.0,3
4958,31,194800.0,27060.0,74200.0,2017,0,70377.0,49802.0,1949.0,2996.0,1690.0,2.0,1
4960,38,243800.0,33820.0,83000.0,2016,0,109996.0,53001.0,1708.0,3604.0,2160.0,2.0,4
4963,46,83800.0,14720.0,88233.0,2017,0,18017.0,53300.0,1833.0,1998.0,1682.0,1.0,4
4970,31,81800.0,9260.0,143000.0,2010,0,55808.0,40714.0,3199.0,1796.0,1650.0,4.0,1
4975,16,85800.0,11090.0,55000.0,2018,0,18129.0,33989.0,2197.0,1353.0,1240.0,2.0,0
4976,14,65800.0,11630.0,65181.0,2016,0,22303.0,51765.0,1856.0,1496.0,1190.0,1.0,4
4977,14,89800.0,9520.0,6300.0,2021,0,18392.0,45600.0,3345.0,1317.0,1070.0,1.0,0
4979,23,99800.0,17770.0,66900.0,2016,0,37505.0,56089.0,1580.0,1998.0,1620.0,1.0,1
4980,31,142000.0,15220.0,18000.0,2019,0,32745.0,32889.0,2929.0,1332.0,1375.0,1.0,1
4982,38,558800.0,53900.0,6800.0,2020,0,127100.0,35001.0,3079.0,2981.0,1580.0,2.0,5
4985,14,100988.0,10590.0,88.0,2020,0,17089.0,41801.0,3379.0,1317.0,1070.0,1.0,0
4988,50,34500.0,12620.0,75000.0,2013,0,30421.0,77000.0,546.0,1596.0,1438.0,2.0,0
4989,2,123800.0,22850.0,45000.0,2014,0,74981.0,71889.0,1102.0,2995.0,1955.0,3.0,1
4990,14,121988.0,12160.0,88.0,2021,0,24359.0,45189.0,3469.0,1496.0,1250.0,1.0,4
4991,46,56500.0,11630.0,63000.0,2016,0,15349.0,51010.0,1520.0,1995.0,1566.0,2.0,4
4994,26,110800.0,13660.0,36000.0,2019,0,25635.0,26667.0,2706.0,1499.0,1225.0,2.0,0
4996,49,146000.0,14980.0,5400.0,2019,0,29713.0,41001.0,3132.0,1395.0,1660.0,1.0,4
4997,3,69800.0,25920.0,91000.0,2013,0,48830.0,93500.0,579.0,1997.0,1470.0,2.0,5
4998,14,97800.0,14800.0,69636.0,2017,0,27932.0,52751.0,2014.0,2356.0,1769.0,1.0,2
5000,48,100800.0,22640.0,98000.0,2015,0,38264.0,71509.0,1254.0,2493.0,2030.0,3.0,2
5005,49,30800.0,8800.0,132138.0,2010,0,20593.0,16095.0,1254.0,1390.0,1329.0,4.0,3
5007,14,100300.0,10500.0,11000.0,2020,0,20477.0,33000.0,3100.0,1597.0,1237.0,1.0,3
5008,3,131888.0,13520.0,80535.0,2011,0,42405.0,66387.0,3533.0,1997.0,1420.0,3.0,5
5009,14,54888.0,16800.0,131794.0,2014,0,30089.0,80710.0,790.0,2356.0,1855.0,2.0,2
5011,2,60800.0,12980.0,120000.0,2016,0,22584.0,47300.0,1496.0,1395.0,1310.0,2.0,1
5013,31,66800.0,39280.0,128888.0,2012,0,83449.0,87999.0,219.0,2997.0,1850.0,3.0,1
5014,48,120800.0,19880.0,73217.0,2015,0,39987.0,56340.0,1460.0,2493.0,2000.0,2.0,2
5020,14,81800.0,12520.0,55000.0,2017,0,19726.0,42902.0,2072.0,1597.0,1249.0,2.0,3
5026,48,73800.0,12160.0,84826.0,2017,0,19955.0,55000.0,1894.0,1798.0,1360.0,2.0,2
5027,31,62700.0,18140.0,131000.0,2014,0,26606.0,67889.0,760.0,1595.0,1430.0,3.0,1
5029,3,89800.0,9710.0,120000.0,2011,0,43540.0,49716.0,3354.0,2497.0,1650.0,4.0,1
5032,47,124988.0,12650.0,652.0,2020,0,21448.0,47000.0,3498.0,1460.0,1090.0,1.0,4
5035,2,99800.0,12530.0,44000.0,2018,0,24711.0,26170.0,2191.0,999.0,1280.0,1.0,1
5036,3,155800.0,24620.0,78900.0,2016,0,70260.0,55100.0,1557.0,1998.0,1680.0,2.0,1
5040,3,50600.0,14960.0,81568.0,2014,0,29986.0,74801.0,917.0,1598.0,1405.0,2.0,1
5042,14,72888.0,17100.0,65000.0,2015,0,25034.0,61001.0,1253.0,1496.0,1700.0,2.0,2
5043,48,22300.0,14280.0,109880.0,2008,0,23651.0,16689.0,546.0,2694.0,1705.0,5.0,4
5044,48,105000.0,20200.0,80000.0,2015,0,34810.0,49000.0,1527.0,2493.0,2000.0,3.0,2
5045,3,149888.0,23090.0,23000.0,2017,0,52430.0,53001.0,1834.0,1998.0,1540.0,1.0,1
5050,48,70800.0,11260.0,95851.0,2017,0,19955.0,49802.0,1949.0,1798.0,1355.0,2.0,2
5051,14,74800.0,8820.0,18374.0,2019,0,16688.0,31210.0,2953.0,1317.0,1030.0,1.0,0
5052,3,85800.0,10400.0,140000.0,2010,0,39776.0,33568.0,2989.0,2497.0,1650.0,5.0,1
5053,31,105800.0,14570.0,87000.0,2009,0,53780.0,39563.0,2624.0,3498.0,1825.0,3.0,5
5057,23,152800.0,16230.0,33000.0,2019,0,37981.0,32801.0,2927.0,1987.0,1485.0,1.0,4
5064,2,127999.0,12350.0,600.0,2020,0,23964.0,47821.0,3381.0,999.0,1200.0,1.0,0
5065,31,101800.0,17540.0,53482.0,2016,0,35585.0,53001.0,1678.0,1991.0,1455.0,1.0,4
5066,4,784800.0,60590.0,88.0,2020,0,237226.0,80210.0,3500.0,3996.0,2240.0,1.0,5
5068,50,176800.0,20150.0,29500.0,2019,0,38521.0,41361.0,2770.0,1969.0,1757.0,1.0,4
5069,48,58800.0,12890.0,89653.0,2015,0,19953.0,55602.0,1366.0,1798.0,1360.0,3.0,2
5075,14,65800.0,11450.0,54000.0,2016,0,22508.0,51600.0,1860.0,1496.0,1190.0,2.0,4
5077,29,36800.0,11880.0,122000.0,2014,0,17137.0,67889.0,1005.0,1496.0,1343.0,3.0,0
5079,4,328888.0,34010.0,45077.0,2012,0,169244.0,60586.0,3504.0,3993.0,2295.0,3.0,5
5080,14,47000.0,10450.0,105000.0,2015,0,15377.0,51301.0,1460.0,1498.0,1046.0,1.0,0
5081,46,72000.0,20640.0,105000.0,2013,0,22153.0,76790.0,762.0,1998.0,1253.0,2.0,5
5082,31,47888.0,22570.0,48880.0,2013,0,45614.0,90200.0,425.0,1991.0,1655.0,2.0,1
5083,18,223800.0,21420.0,2000.0,2019,0,40104.0,62000.0,3380.0,1997.0,1777.0,1.0,1
5085,14,65699.0,12120.0,76000.0,2016,0,19491.0,52301.0,1670.0,1597.0,1249.0,1.0,3
5087,2,41000.0,16120.0,117000.0,2013,0,32240.0,84578.0,606.0,1798.0,1545.0,3.0,1
5090,31,179000.0,19480.0,42000.0,2019,0,51163.0,36001.0,2738.0,1991.0,1605.0,1.0,1
5092,1,222800.0,37020.0,100000.0,2007,0,246458.0,44998.0,2195.0,5935.0,1800.0,4.0,5
5094,38,461888.0,47920.0,12000.0,2018,0,48613.0,70002.0,3502.0,2981.0,1520.0,1.0,5
5095,31,87900.0,8930.0,120810.0,2011,0,31076.0,50570.0,3564.0,1597.0,1500.0,2.0,1
5096,48,66888.0,15540.0,75641.0,2015,0,29024.0,78001.0,1185.0,2362.0,1740.0,3.0,2
5098,2,82800.0,16790.0,97000.0,2015,0,35842.0,59889.0,1370.0,1798.0,1645.0,3.0,1
5099,20,18500.0,8220.0,155000.0,2009,0,15812.0,19782.0,799.0,1998.0,1284.0,3.0,3
5100,49,79800.0,8250.0,34000.0,2011,0,24835.0,46482.0,3504.0,1390.0,1417.0,2.0,3
5101,14,53800.0,10560.0,95000.0,2016,0,17537.0,52301.0,1619.0,1497.0,1096.0,1.0,3
5102,29,119999.0,12410.0,18533.0,2019,0,24232.0,40301.0,3133.0,1998.0,1514.0,1.0,1
5104,23,98800.0,17560.0,90000.0,2016,0,36191.0,56002.0,1587.0,2494.0,1615.0,2.0,1
5106,2,109900.0,13060.0,86000.0,2010,0,52880.0,33568.0,3047.0,1984.0,1315.0,3.0,5
5108,37,74777.0,12210.0,92000.0,2014,0,28866.0,50621.0,1497.0,1598.0,1430.0,1.0,6
5109,3,89800.0,34270.0,104742.0,2012,0,73916.0,58090.0,396.0,2979.0,2070.0,4.0,4
5110,2,149000.0,16860.0,151939.0,2011,0,100860.0,40714.0,3199.0,4163.0,1800.0,4.0,5
5117,31,62888.0,16990.0,89950.0,2013,0,30915.0,74000.0,1000.0,1595.0,1485.0,2.0,1
5120,31,750000.0,67290.0,2200.0,2021,0,151392.0,61190.0,3381.0,3982.0,2560.0,1.0,4
5121,31,112500.0,15180.0,46000.0,2018,0,32133.0,38000.0,2258.0,1595.0,1430.0,1.0,6
5125,3,170800.0,16560.0,15000.0,2020,0,40864.0,49300.0,3196.0,1998.0,1490.0,1.0,1
5127,49,39800.0,10610.0,120000.0,2010,0,24809.0,18238.0,1343.0,1390.0,1285.0,4.0,5
5128,3,108800.0,12190.0,76200.0,2011,0,45501.0,42683.0,2929.0,2979.0,1470.0,4.0,5
5130,31,139000.0,19390.0,17344.0,2007,0,50163.0,35411.0,2593.0,3498.0,1825.0,1.0,5
5131,20,176800.0,18110.0,22702.0,2019,0,34148.0,40690.0,3136.0,1998.0,1642.0,1.0,1
5132,14,81800.0,10880.0,55709.0,2018,0,24248.0,23568.0,2469.0,1496.0,1190.0,2.0,4
5134,2,317999.0,28130.0,77.0,2021,0,61442.0,83889.0,3563.0,1984.0,2275.0,1.0,4
5139,14,208000.0,23030.0,31000.0,2019,1,44145.0,37109.0,2562.0,1996.0,1451.0,3.0,5
5142,34,68993.0,16410.0,172600.0,2015,0,18454.0,59200.0,1369.0,1197.0,1285.0,1.0,4
5143,49,71800.0,13100.0,33130.0,2016,0,23827.0,50889.0,1460.0,1395.0,1249.0,1.0,0
5144,20,86988.0,10320.0,20000.0,2019,0,19171.0,30010.0,2586.0,998.0,1185.0,1.0,4
5145,48,14088.0,9220.0,134826.0,2008,0,15175.0,16170.0,554.0,1496.0,1200.0,5.0,3
5147,49,58888.0,11430.0,123000.0,2007,0,31813.0,52008.0,1858.0,1984.0,1391.0,3.0,5
5148,31,140388.0,15840.0,23783.0,2019,0,29662.0,30000.0,2832.0,1595.0,1435.0,1.0,4
5149,44,143988.0,14350.0,6000.0,2020,0,23199.0,61190.0,3349.0,1395.0,1630.0,1.0,4
5150,2,75800.0,14150.0,65000.0,2016,0,23887.0,49751.0,1730.0,999.0,1275.0,2.0,0
5154,49,21800.0,16490.0,123542.0,2013,0,20921.0,78301.0,396.0,1395.0,1249.0,1.0,0
5155,3,239888.0,27600.0,43000.0,2018,0,68698.0,34509.0,2221.0,2998.0,1810.0,1.0,4
5156,49,91800.0,12790.0,79968.0,2018,0,25138.0,37605.0,2228.0,1395.0,1288.0,1.0,2
5159,48,167000.0,16380.0,12600.0,2020,0,35925.0,49300.0,2922.0,1987.0,1580.0,2.0,4
5162,46,20800.0,10410.0,130000.0,2008,0,16394.0,12864.0,402.0,1498.0,1325.0,2.0,3
5163,49,68388.0,15960.0,32000.0,2015,0,18984.0,57301.0,1341.0,1197.0,1222.0,1.0,0
5165,26,99800.0,15370.0,17404.0,2017,0,22488.0,38830.0,2198.0,1499.0,1140.0,1.0,0
5166,22,68000.0,27290.0,136224.0,2012,0,51647.0,76000.0,463.0,1999.0,1720.0,3.0,4
5170,29,65800.0,12310.0,103000.0,2016,0,20687.0,56500.0,1616.0,1998.0,1535.0,1.0,2
5175,14,61998.0,10630.0,80110.0,2016,0,17978.0,51600.0,1894.0,1498.0,1046.0,2.0,0
5176,31,185888.0,17790.0,8600.0,2020,0,46968.0,45012.0,3195.0,1497.0,1635.0,1.0,1
5177,46,79800.0,12560.0,66643.0,2017,0,13268.0,48011.0,2101.0,1995.0,1591.0,1.0,4
5178,31,81600.0,17310.0,138000.0,2014,0,49580.0,70890.0,1095.0,1991.0,1680.0,2.0,1
5179,2,60800.0,12980.0,93000.0,2016,0,22584.0,47300.0,1496.0,1395.0,1310.0,2.0,1
5187,48,122000.0,19290.0,80000.0,2017,0,34489.0,55414.0,1924.0,2362.0,1775.0,1.0,2
5188,49,58800.0,9860.0,60145.0,2017,0,17608.0,42902.0,2010.0,1197.0,1139.0,1.0,0
5189,49,78000.0,11550.0,42000.0,2017,0,18520.0,40000.0,1864.0,999.0,1257.0,2.0,0
5190,3,163888.0,14930.0,38.0,2021,0,35415.0,70002.0,3472.0,1499.0,1375.0,1.0,1
5191,49,121800.0,13630.0,7568.0,2019,0,26033.0,37109.0,2562.0,1395.0,1288.0,1.0,2
5193,3,101800.0,11740.0,146000.0,2011,0,46277.0,38216.0,3139.0,2996.0,1820.0,3.0,4
5195,20,69800.0,11890.0,28000.0,2016,0,24003.0,53001.0,1733.0,1999.0,1500.0,1.0,4
5196,3,118800.0,22240.0,131813.0,2014,0,68618.0,78004.0,1164.0,2996.0,1790.0,2.0,1
5198,3,228888.0,41610.0,57000.0,2014,0,74914.0,49000.0,1527.0,2979.0,1537.0,3.0,5
5202,3,146800.0,22770.0,86000.0,2017,0,42267.0,55000.0,1920.0,1997.0,1735.0,3.0,4
5204,48,54800.0,11100.0,119530.0,2015,0,19589.0,45000.0,1469.0,1598.0,1205.0,1.0,3
5205,2,106888.0,12330.0,30000.0,2019,0,22090.0,32000.0,2798.0,999.0,1280.0,1.0,1
5206,38,425000.0,56160.0,13800.0,2017,0,133196.0,55414.0,2068.0,2995.0,1935.0,1.0,5
5207,3,98800.0,17880.0,119500.0,2011,0,60987.0,75002.0,1160.0,2979.0,1775.0,2.0,1
5208,49,25800.0,9100.0,121000.0,2010,0,26563.0,15988.0,1009.0,1390.0,1587.0,3.0,2
5209,44,73800.0,9700.0,32158.0,2018,0,17233.0,28199.0,2437.0,999.0,1299.0,2.0,0
5212,3,155000.0,15010.0,15000.0,2021,0,31057.0,49640.0,3315.0,1499.0,1340.0,1.0,0
5213,49,65888.0,7450.0,140000.0,2010,0,18695.0,37303.0,3199.0,1390.0,1536.0,3.0,2
5217,49,69800.0,8910.0,167000.0,2009,0,23944.0,31976.0,2831.0,1390.0,1285.0,5.0,5
5218,3,136900.0,19900.0,75900.0,2013,0,96487.0,77600.0,1163.0,2979.0,1845.0,2.0,1
5219,26,92000.0,17630.0,62000.0,2015,0,26800.0,57508.0,1646.0,1998.0,1175.0,2.0,5
5221,48,104800.0,15330.0,45000.0,2016,0,34107.0,49996.0,2066.0,1986.0,1610.0,2.0,4
5223,31,98800.0,17060.0,80615.0,2016,0,28150.0,50101.0,1830.0,1595.0,1435.0,2.0,4
5224,46,93888.0,24260.0,92000.0,2014,1,27020.0,75002.0,1185.0,2457.0,1516.0,3.0,5
5225,46,72800.0,12900.0,82000.0,2016,0,14759.0,48209.0,1830.0,1995.0,1591.0,1.0,4
5227,14,53800.0,11030.0,93000.0,2015,0,20067.0,55200.0,1580.0,1496.0,1190.0,3.0,4
5228,3,103000.0,19850.0,109000.0,2016,0,35246.0,56000.0,1557.0,1998.0,1450.0,2.0,1
5230,14,84800.0,10570.0,32000.0,2019,0,19764.0,26170.0,2555.0,1496.0,1191.0,1.0,4
5231,48,14888.0,10390.0,167723.0,2008,0,14280.0,17099.0,520.0,1496.0,1150.0,2.0,0
5234,31,116800.0,15180.0,72000.0,2018,0,28763.0,31997.0,2405.0,1595.0,1430.0,1.0,1
5237,34,228000.0,36100.0,124500.0,2008,0,77280.0,37906.0,2281.0,3799.0,1740.0,6.0,5
5239,39,26800.0,7650.0,97488.0,2011,1,12586.0,16095.0,1254.0,1597.0,1422.0,2.0,2
5240,49,31800.0,8130.0,136000.0,2010,0,16991.0,19069.0,1100.0,1197.0,1126.0,3.0,0
5242,38,175200.0,36750.0,99000.0,2006,0,145027.0,55187.0,1734.0,3824.0,1590.0,5.0,5
5245,14,68800.0,11700.0,70778.0,2016,0,23251.0,50789.0,1917.0,1496.0,1190.0,2.0,4
5248,23,109800.0,16430.0,62100.0,2017,0,38430.0,53001.0,1917.0,1998.0,1620.0,1.0,1
5251,20,56800.0,9680.0,49000.0,2017,0,12005.0,51106.0,1894.0,1591.0,1295.0,2.0,3
5252,3,74800.0,22140.0,85000.0,2014,0,36016.0,72180.0,941.0,1997.0,1365.0,3.0,5
5253,31,688000.0,74910.0,27800.0,2018,0,169586.0,43102.0,2653.0,3982.0,2560.0,3.0,4
5254,44,133800.0,17760.0,30000.0,2018,0,33031.0,36000.0,2342.0,1984.0,1933.0,2.0,4
5255,2,155800.0,17920.0,12000.0,2019,0,27687.0,42020.0,2833.0,1395.0,1545.0,1.0,4
5257,3,105500.0,19320.0,115000.0,2016,0,38478.0,57508.0,1584.0,1998.0,1540.0,2.0,1
5260,39,51800.0,5810.0,119204.0,2010,0,14136.0,38137.0,2929.0,1597.0,1422.0,3.0,2
5263,29,57800.0,10090.0,69500.0,2016,0,21023.0,56956.0,1678.0,1998.0,1535.0,2.0,2
5264,31,65988.0,16920.0,138266.0,2015,0,27462.0,66000.0,1190.0,1595.0,1430.0,1.0,1
5265,34,51999.0,11590.0,73800.0,2015,0,23843.0,69001.0,1215.0,1997.0,1470.0,1.0,1
5268,31,399000.0,42250.0,15178.0,2018,0,139247.0,32429.0,2468.0,3982.0,2000.0,1.0,1
5269,31,83800.0,17810.0,129000.0,2015,0,35294.0,62101.0,1338.0,1595.0,1425.0,2.0,1
5272,14,16800.0,10090.0,144000.0,2008,0,27282.0,16140.0,584.0,1998.0,1312.0,4.0,3
5279,34,63800.0,10910.0,61000.0,2017,0,18583.0,51106.0,1885.0,1197.0,1285.0,2.0,4
5282,29,62500.0,11270.0,62000.0,2016,0,24352.0,57390.0,1588.0,1998.0,1277.0,2.0,4
5283,31,82800.0,10560.0,128547.0,2009,0,52999.0,39313.0,2834.0,1796.0,1650.0,4.0,1
5284,3,105800.0,11540.0,93000.0,2011,0,46916.0,47316.0,3323.0,2996.0,1820.0,2.0,4
5285,21,608000.0,107300.0,35000.0,2015,0,253420.0,60000.0,1305.0,5204.0,1532.0,4.0,5
5286,48,99800.0,10640.0,15000.0,2019,0,25646.0,31210.0,2922.0,1197.0,1385.0,1.0,4
5287,4,335000.0,48350.0,45000.0,2014,0,209078.0,78001.0,1191.0,5998.0,2320.0,5.0,5
5292,4,283888.0,188410.0,56000.0,2013,0,168254.0,95501.0,367.0,3993.0,2295.0,2.0,5
5293,31,182800.0,29210.0,55000.0,2017,0,51971.0,54501.0,1863.0,1991.0,1555.0,2.0,5
5296,14,84888.0,9810.0,18234.0,2019,0,16253.0,33009.0,2829.0,1497.0,1078.0,2.0,3
5297,31,19888.0,9190.0,150000.0,2009,0,28616.0,17706.0,768.0,1699.0,1285.0,5.0,0
5301,31,91880.0,11390.0,142000.0,2009,0,85295.0,35416.0,2923.0,2997.0,1850.0,3.0,1
5302,3,91800.0,17340.0,78000.0,2015,0,37993.0,45009.0,1129.0,1997.0,1615.0,2.0,1
